feature_id	sources_IK2D	sources_number_IK2D	sources_npc_pathway	sources_npc_superclass	sources_npc_class	canopus_formulaRank	canopus_molecularFormula	canopus_adduct	canopus_precursorFormula	canopus_npc_pathway	canopus_NPC#pathway Probability	canopus_npc_superclass	canopus_NPC#superclass Probability	canopus_npc_class	canopus_NPC#class Probability	canopus_ClassyFire#superclass	canopus_ClassyFire#superclass probability	canopus_ClassyFire#class	canopus_ClassyFire#class Probability	canopus_ClassyFire#subclass	canopus_ClassyFire#subclass Probability	canopus_ClassyFire#level 5	canopus_ClassyFire#level 5 Probability	canopus_ClassyFire#most specific class	canopus_ClassyFire#most specific class Probability	canopus_ClassyFire#all classifications	canopus_ionMass	canopus_retentionTimeInSeconds	canopus_retentionTimeInMinutes	canopus_formulaId	canopus_alignedFeatureId	canopus_compoundId	canopus_overallFeatureQuality	gnps_SpectrumID	gnps_SpectrumFile	gnps_LibraryName	gnps_MQScore	gnps_TIC_Query	gnps_RT_Query	gnps_MZErrorPPM	gnps_SharedPeaks	gnps_MassDiff	gnps_SpecMZ	gnps_SpecCharge	gnps_FileScanUniqueID	gnps_NumberHits	gnps_Compound_Name	gnps_Ion_Source	gnps_Instrument	gnps_Compound_Source	gnps_PI	gnps_Data_Collector	gnps_Adduct	gnps_Precursor_MZ	gnps_ExactMass	gnps_Charge	gnps_CAS_Number	gnps_Pubmed_ID	gnps_SMILES	gnps_INCHI	gnps_INCHI_AUX	gnps_Library_Class	gnps_IonMode	gnps_Organism	gnps_LibMZ	gnps_UpdateWorkflowName	gnps_LibraryQualityString	gnps_tags	gnps_molecular_formula	gnps_InChIKey	gnps_IK2D	gnps_superclass	gnps_class	gnps_subclass	gnps_npc_superclass	gnps_npc_class	gnps_npc_pathway	gnps_library_usi	isdb_component_id	isdb_structure_taxonomy_npclassifier_01pathway_consensus	isdb_freq_structure_taxonomy_npclassifier_01pathway	isdb_structure_taxonomy_npclassifier_02superclass_consensus	isdb_freq_structure_taxonomy_npclassifier_02superclass	isdb_structure_taxonomy_npclassifier_03class_consensus	isdb_freq_structure_taxonomy_npclassifier_03class	isdb_rank_spec	isdb_msms_score	isdb_libname	isdb_structure_wikidata	isdb_structure_inchikey	isdb_structure_inchi	isdb_SMILES	isdb_structure_molecular_formula	isdb_adduct	isdb_structure_exact_mass	isdb_structure_nameTraditional	isdb_IK2D	isdb_npc_pathway	isdb_npc_superclass	isdb_npc_class	isdb_organism_wikidata	isdb_organism_name	isdb_organism_taxonomy_ottid	isdb_organism_taxonomy_01domain	isdb_organism_taxonomy_02kingdom	isdb_organism_taxonomy_03phylum	isdb_organism_taxonomy_04class	isdb_organism_taxonomy_05order	isdb_organism_taxonomy_06family	isdb_organism_taxonomy_07tribe	isdb_organism_taxonomy_08genus	isdb_organism_taxonomy_09species	isdb_organism_taxonomy_10varietas	isdb_matched_domain	isdb_matched_kingdom	isdb_matched_phylum	isdb_matched_class	isdb_matched_order	isdb_matched_family	isdb_matched_tribe	isdb_matched_genus	isdb_matched_species	isdb_score_taxo	isdb_score_max_consistency	isdb_final_score	isdb_rank_final	sirius_structurePerIdRank	sirius_formulaRank	sirius_ConfidenceScoreExact	sirius_ConfidenceScoreApproximate	sirius_CSI:FingerIDScore	sirius_ZodiacScore	sirius_SiriusScoreNormalized	sirius_SiriusScore	sirius_molecularFormula	sirius_adduct	sirius_precursorFormula	sirius_IK2D	sirius_InChI	sirius_name	sirius_SMILES	sirius_xlogp	sirius_pubchemids	sirius_links	sirius_dbflags	sirius_ionMass	sirius_retentionTimeInSeconds	sirius_retentionTimeInMinutes	sirius_formulaId	sirius_alignedFeatureId	sirius_compoundId	sirius_overallFeatureQuality	gnps_mn_parent mass	gnps_mn_RTMean	gnps_mn_ATTRIBUTE_treatment:GNPSGROUP:nan	gnps_mn_ATTRIBUTE_treatment:GNPSGROUP:mock	gnps_mn_ATTRIBUTE_treatment:GNPSGROUP:untreated	gnps_mn_ATTRIBUTE_treatment:GNPSGROUP:PET	gnps_mn_ATTRIBUTE_phase:GNPSGROUP:inf_1	gnps_mn_ATTRIBUTE_phase:GNPSGROUP:inf_2	gnps_mn_ATTRIBUTE_sample_name:GNPSGROUP:blank_inf_1	gnps_mn_ATTRIBUTE_sample_name:GNPSGROUP:blank_inf_2	gnps_mn_ATTRIBUTE_sample_name:GNPSGROUP:mock_inf_1	gnps_mn_ATTRIBUTE_sample_name:GNPSGROUP:mock_inf_2	gnps_mn_ATTRIBUTE_sample_name:GNPSGROUP:untreated_inf_1	gnps_mn_ATTRIBUTE_sample_name:GNPSGROUP:untreated_inf_2	gnps_mn_ATTRIBUTE_sample_name:GNPSGROUP:PET_inf_1	gnps_mn_ATTRIBUTE_sample_name:GNPSGROUP:PET_inf_2	gnps_mn_component	gnps_mn_#Scan#	gnps_mn_Compound_Name
150	sirius	1.0	canopus	canopus	canopus	2.0	C31H61NO7Si	[M - H]-	C31H60NO7Si-	Fatty acids	0.996	Spingolipids	0.978	Sphingoid bases	0.822	Lipids and lipid-like molecules	0.66	Fatty Acyls	0.682					Fatty Acyls	0.682	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Secondary alcohols; Carbonyl compounds; Amines; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	586.414	63.0	1.043	8.492507046573391e+17	8.492505740257372e+17	8.492505740215429e+17																																																																																															1.0	2.0	-inf	-inf	-278.446	0.262	0.0	34.433	C31H61NO7Si	[M - H]-	C31H60NO7Si-	OYXGAALVEDCAQP	InChI=1S/C31H61NO7Si/c1-27(2,3)37-24(33)16-19-31(20-17-25(34)38-28(4,5)6,21-18-26(35)39-29(7,8)9)32-22-15-23-36-40(13,14)30(10,11)12/h32H,15-23H2,1-14H3	Ditert-butyl 4-[3-[tert-butyl(dimethyl)silyl]oxypropylamino]-4-[3-[(2-methylpropan-2-yl)oxy]-3-oxopropyl]heptanedioate	CC(C)(C)OC(=O)CCC(CCC(=O)OC(C)(C)C)(CCC(=O)OC(C)(C)C)NCCCO[Si](C)(C)C(C)(C)C	7.341	142448903	PUBCHEM:(142448903)	2.0	586.414	63.0	1.043	8.492507046573391e+17	8.492505740257372e+17	8.492505740215429e+17		586.4143455440376	1.0429357	0	244820.8	0.0	0	163213.86666666667	0.0	0.0	0.0	489641.6	0.0	0.0	0.0	0	0	-1		
151																																																																																																																																																									348.2304549360689	1.0654896	0	330618.9	0.0	0	220412.6	0.0	0.0	0.0	661237.8	0.0	0.0	0.0	0	0	-1		
152	sirius	1.0	canopus	canopus	canopus	1.0	C17H38N4O5	[M - H2O - H]-	C17H35N4O4-	Alkaloids	0.663	Ornithine alkaloids	0.864	Polyamines	0.902	Organic acids and derivatives	0.991	Carboxylic acids and derivatives	0.982	Amino acids, peptides, and analogues	0.977	Amino acids and derivatives	0.975	Alpha amino acid amides	0.869	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; 1,2-aminoalcohols; Trialkylamines; Alpha amino acid amides; Amines; Tertiary amines; Alkanolamines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	359.263	64.0	1.07	8.492506744080163e+17	8.492505741096233e+17	8.492505741096233e+17																																																																																															1.0	1.0	0.039	0.039	-189.185	0.511	0.499	9.878	C17H38N4O5	[M - H2O - H]-	C17H35N4O4-	TYWLCISSQGISSI	InChI=1S/C17H38N4O5/c18-1-3-20-13-17(14-21-4-2-19)15-25-11-9-23-7-5-22-6-8-24-10-12-26-16-17/h20-21H,1-16,18-19H2	N,N''-[(1,4,7,10,13-Pentaoxacyclohexadecane-15,15-diyl)bismethylene]bis(ethane-1,2-diamine)	C1COCCOCC(COCCOCCO1)(CNCCN)CNCCN	-3.4	10714685	PUBCHEM:(10714685)	2.0	359.263	64.0	1.07	8.492506744080163e+17	8.492505741096233e+17	8.492505741096233e+17		359.2630664306637	1.0699837	0	371622.35	204257.42	0	383919.8466666667	0.0	0.0	0.0	743244.7	0.0	408514.84	0.0	0	0	-1		
153																																																																																																																																																									364.22581698713685	1.0632359	0	618215.7	149508.61	0	511816.2066666666	0.0	0.0	0.0	1236431.4	0.0	299017.22	0.0	0	0	-1		
154	sirius	1.0	canopus	canopus	canopus	2.0	C28H56N2O8	[M - H2O - H]-	C28H53N2O7-	Fatty acids	0.993	Spingolipids	0.963	Sphingoid bases	0.624	Lipids and lipid-like molecules	0.723	Fatty Acyls	0.675					Fatty Acyls	0.675	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Polyols; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	529.386	64.0	1.066	8.492506878591506e+17	8.492505741851208e+17	8.492505741851208e+17																																																																																															1.0	2.0	0.539	0.539	-233.512	0.271	0.5	65.362	C28H56N2O8	[M - H2O - H]-	C28H53N2O7-	DIKKOKPMRZWQBP	InChI=1S/C28H56N2O8/c1-4-7-16-27(17-8-5-2,18-9-6-3)29-25(31)14-15-26(32)30-28(20-12-23-37-34,21-13-24-38-35)19-10-11-22-36-33/h33-35H,4-24H2,1-3H3,(H,29,31)(H,30,32)	N-(5-butylnonan-5-yl)-N'-[1,8-dihydroperoxy-4-(3-hydroperoxypropyl)octan-4-yl]butanediamide	CCCCC(CCCC)(CCCC)NC(=O)CCC(=O)NC(CCCCOO)(CCCOO)CCCOO	4.5	53761807	PUBCHEM:(53761807)	2.0	529.386	64.0	1.066	8.492506878591506e+17	8.492505741851208e+17	8.492505741851208e+17		529.3859445425506	1.0654896	0	292323.47	0.0	0	194882.31333333327	0.0	0.0	0.0	584646.94	0.0	0.0	0.0	0	0	-1		
155																																																																																																																																																									546.3760758124665	1.0654896	0	183179.485	0.0	0	122119.65666666666	0.0	0.0	0.0	366358.97	0.0	0.0	0.0	0	0	-1		
156																																																																																																																																																									358.25969271674984	1.0722535	0	1752189.4	904825.8	0	2034380.2	0.0	789110.2	0.0	3504378.8	0.0	1809651.6	0.0	0	0	-1		
157	sirius	1.0	canopus	canopus	canopus	1.0	C27H54N2O8	[M - H2O - H]-	C27H51N2O7-	Fatty acids	0.989	Spingolipids	0.571	Sphingoid bases	0.361	Organic acids and derivatives	0.987	Carboxylic acids and derivatives	0.986	Amino acids, peptides, and analogues	0.715	Amino acids and derivatives	0.714	Amino acids	0.651	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Hydroxy fatty acids; Amino acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; 1,2-aminoalcohols; Trialkylamines; Polyols; Amines; Tertiary amines; Alkanolamines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	515.37	67.0	1.111	8.49250673107782e+17	8.492505743067556e+17	8.492505743067556e+17																																																																																															1.0	1.0	-inf	-inf	-287.749	1.0	0.5	57.706	C27H54N2O8	[M - H2O - H]-	C27H51N2O7-	TZUUYLGLWRQHEH	InChI=1S/C27H54N2O8/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-35-19-21(29-27(33)34-2)20-36-26-23(28)25(32)24(31)22(18-30)37-26/h21-26,30-32H,3-20,28H2,1-2H3,(H,29,33)	methyl N-[1-[(2R,4R,5S)-3-amino-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3-hexadecoxypropan-2-yl]carbamate	CCCCCCCCCCCCCCCCOCC(COC1C(C(C(C(O1)CO)O)O)N)NC(=O)OC	5.1	145973440;130187905	PUBCHEM:(145973440 130187905)	2.0	515.37	67.0	1.111	8.49250673107782e+17	8.492505743067556e+17	8.492505743067556e+17		515.3699517539607	1.1110764	0	0.0	0.0	0	138563.88666666666	0.0	415691.66	0.0	0.0	0.0	0.0	0.0	0	0	-1		
158	sirius	1.0	canopus	canopus	canopus	3.0	C29H48N4O6	[M - H]-	C29H47N4O6-	Fatty acids	0.7	Ornithine alkaloids	0.299	Polyamines	0.461	Organic oxygen compounds	1.0	Organooxygen compounds	1.0	Alcohols and polyols	0.909	Secondary alcohols	0.702	Secondary alcohols	0.702	Organic compounds; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Secondary alcohols; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	547.352	67.0	1.113	8.492507049257747e+17	8.492505743654758e+17	8.492505743654758e+17																																																																																															1.0	3.0	0.072	0.072	-432.658	0.044	0.05	41.359	C29H48N4O6	[M - H]-	C29H47N4O6-	LEZOFDVNUPSBMM	InChI=1S/C29H48N4O6/c1-5-6-7-8-9-10-11-12-13-17-24(36)32-27(21(4)34)29(39)31-22-16-14-15-18-30-25(37)19-23(35)26(20(2)3)33-28(22)38/h11-14,16-17,20-23,26-27,34-35H,5-10,15,18-19H2,1-4H3,(H,30,37)(H,31,39)(H,32,36)(H,33,38)	(2E,4E)-N-[(2S,3R)-3-hydroxy-1-[[(4R,5S,8S,9E)-4-hydroxy-2,7-dioxo-5-propan-2-yl-1,6-diazacyclododec-9-en-8-yl]amino]-1-oxobutan-2-yl]dodeca-2,4-dienamide	CCCCCCCC=CC=CC(=O)NC(C(C)O)C(=O)NC1C=CCCNC(=O)CC(C(NC1=O)C(C)C)O	4.1	60147045	PUBCHEMANNOTATIONBIO;PUBCHEM:(60147045)	16777218.0	547.352	67.0	1.113	8.492507049257747e+17	8.492505743654758e+17	8.492505743654758e+17		547.3518128898972	1.1127894	0	177658.75	0.0	0	118439.16666666669	0.0	0.0	0.0	355317.5	0.0	0.0	0.0	0	0	-1		
159	sirius	1.0	canopus	canopus	canopus	2.0	C28H53N3O9	[M - H]-	C28H52N3O9-	Fatty acids	0.793	Spingolipids	0.301	Erythromycins	0.109	Organic acids and derivatives	0.996	Carboxylic acids and derivatives	0.99	Amino acids, peptides, and analogues	0.663	Amino acids and derivatives	0.654	Amino acids and derivatives	0.654	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	574.371	67.0	1.113	8.492507360517066e+17	8.492505744283904e+17	8.492505744241961e+17																																																																																															1.0	2.0	0.527	0.527	-184.568	0.35	0.441	59.407	C28H53N3O9	[M - H]-	C28H52N3O9-	YUBBEARZLJZRCY	InChI=1S/C28H53N3O9/c1-2-29-26(33)23-39-21-19-38-18-16-31-27(34)24-40-22-20-37-17-15-30-25(32)13-11-9-7-5-3-4-6-8-10-12-14-28(35)36/h2-24H2,1H3,(H,29,33)(H,30,32)(H,31,34)(H,35,36)	14-[2-[2-[2-[2-[2-[2-(Ethylamino)-2-oxoethoxy]ethoxy]ethylamino]-2-oxoethoxy]ethoxy]ethylamino]-14-oxotetradecanoic acid	CCNC(=O)COCCOCCNC(=O)COCCOCCNC(=O)CCCCCCCCCCCCC(=O)O	2.5	123781814	PUBCHEM:(123781814)	2.0	574.371	67.0	1.113	8.492507360517066e+17	8.492505744283904e+17	8.492505744241961e+17		574.3707726734783	1.1127894	0	337721.6	0.0	0	225147.7333333333	0.0	0.0	0.0	675443.2	0.0	0.0	0.0	0	0	-1		
160	sirius	1.0	canopus	canopus	canopus	2.0	C28H52N2O6	[M - H]-	C28H51N2O6-	Fatty acids	0.996	Spingolipids	0.996	Sphingoid bases	0.866	Lipids and lipid-like molecules	0.723	Sphingolipids	0.664					Sphingolipids	0.664	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; 1,2-aminoalcohols; Trialkylamines; Polyols; Amines; Tertiary amines; Alkanolamines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	511.375	68.0	1.141	8.492506971369518e+17	8.492505744871107e+17	8.492505744871107e+17																																																																																															1.0	2.0	0.033	0.033	-478.734	0.344	0.5	57.725	C28H52N2O6	[M - H]-	C28H51N2O6-	SXPLGYBFGPYAHS	InChI=1S/C28H52N2O6/c1-25(2)17-21(18-26(3,4)29(25)33)35-23(31)15-13-11-9-10-12-14-16-24(32)36-22-19-27(5,6)30(34)28(7,8)20-22/h21-22,33-34H,9-20H2,1-8H3	Bis-(tetramethyl hydroxypiperidinyl) sebacate	CC1(CC(CC(N1O)(C)C)OC(=O)CCCCCCCCC(=O)OC2CC(N(C(C2)(C)C)O)(C)C)C	5.4	157658182;157658183;157658184;145154714;163322103;22959362;11272241;158715187;158715188	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0259422);BloodExposome:(69467065 11272241);MESH:(11272241);PUBCHEM:(157658182 157658183 157658184 145154714 163322103 22959362 11272241 158715187 158715188);DSSTox:(DTXSID20184619);PUBMED:(null)	137459925070.0	511.375	68.0	1.141	8.492506971369518e+17	8.492505744871107e+17	8.492505744871107e+17		511.3748478789964	1.1406621	0	187107.735	0.0	0	124738.49	0.0	0.0	0.0	374215.47	0.0	0.0	0.0	0	0	-1		
161	sirius	1.0	canopus	canopus	canopus	1.0	C19H37NO6	[M - H2O - H]-	C19H34NO5-	Fatty acids	0.923	Spingolipids	0.975	Sphingoid bases	0.991	Organic nitrogen compounds	1.0	Organonitrogen compounds	1.0	Amines	0.999	Alkanolamines	0.988	1,3-aminoalcohols	0.786	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monoalkylamines; Secondary alcohols; 1,3-aminoalcohols; 1,2-aminoalcohols; Polyols; Amines; Primary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	356.244	65.0	1.084	8.492506812195667e+17	8.492505745542195e+17	8.492505745542195e+17																																																																																															1.0	1.0	0.071	0.071	-234.682	1.0	0.5	89.604	C19H37NO6	[M - H2O - H]-	C19H34NO5-	QTCKGNMTPFAAGK	InChI=1S/C19H37NO6/c1-3-5-7-9-11-13-17(23)25-19(20,16(22)15-21)26-18(24)14-12-10-8-6-4-2/h16,21-22H,3-15,20H2,1-2H3	1-Amino-2,3-dihydroxypropane dicaprylate	CCCCCCCC(=O)OC(C(CO)O)(N)OC(=O)CCCCCCC	3.8	129728344	PUBCHEM:(129728344)	2.0	356.244	65.0	1.084	8.492506812195667e+17	8.492505745542195e+17	8.492505745542195e+17		356.2441982308057	1.1129824	0	409826.05	379333.875	0	650394.1566666666	0.0	372862.62	0.0	819652.1	0.0	758667.75	0.0	0	0	-1		
162																																																																																																																																																									225.89667878011647	1.1574467	0	0.0	0.0	0	104796.96666666667	0.0	314390.9	0.0	0.0	0.0	0.0	0.0	0	0	-1		
163	sirius	1.0	canopus	canopus	canopus	1.0	C26H51NO7	[M - H2O - H]-	C26H48NO6-	Fatty acids	1.0	Spingolipids	0.996	Sphingoid bases	0.968	Lipids and lipid-like molecules	0.956	Fatty Acyls	0.959	Fatty acids and conjugates	0.665	Long-chain fatty acids	0.606	Long-chain fatty acids	0.606	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Hydroxy fatty acids; Hydroxy acids and derivatives; Carboxylic acid amides; Amino fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Polyols; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	470.348	72.0	1.2	8.492506834467424e+17	8.492505746758543e+17	8.4925057467166e+17																																																																																															1.0	1.0	0.247	0.247	-368.053	1.0	0.491	38.709	C26H51NO7	[M - H2O - H]-	C26H48NO6-	RVHKAWVIVXRAEU	InChI=1S/C26H51NO7/c1-4-5-9-13-20(28)22(30)18-23(31)21(29)14-10-7-6-8-11-15-24(32)27-17-12-16-26(2,3)19-25(33)34/h20-23,28-31H,4-19H2,1-3H3,(H,27,32)(H,33,34)	3,3-Dimethyl-6-(9,10,12,13-tetrahydroxyoctadecanoylamino)hexanoic acid	CCCCCC(C(CC(C(CCCCCCCC(=O)NCCCC(C)(C)CC(=O)O)O)O)O)O	3.8	164710637	PUBCHEM:(164710637)	2.0	470.348	72.0	1.2	8.492506834467424e+17	8.492505746758543e+17	8.4925057467166e+17		470.34841989163823	1.2002221	0	174580.235	0.0	0	116386.82333333332	0.0	0.0	0.0	349160.47	0.0	0.0	0.0	0	0	-1		
164	sirius	1.0	canopus	canopus	canopus	1.0	C18H37NO4	[M - H2O - H]-	C18H34NO3-	Fatty acids	0.999	Spingolipids	1.0	Sphingoid bases	1.0	Organic nitrogen compounds	1.0	Organonitrogen compounds	1.0	Amines	0.994	Alkanolamines	0.959	1,2-aminoalcohols	0.95	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monoalkylamines; Secondary alcohols; 1,2-aminoalcohols; Amines; Primary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	312.254	73.0	1.224	8.49250733535124e+17	8.492505747303803e+17	8.492505747303803e+17																																																																																															1.0	1.0	0.163	0.163	-219.661	1.0	0.5	5.613	C18H37NO4	[M - H2O - H]-	C18H34NO3-	NZQXBCYRCBRGLN	InChI=1S/C18H37NO4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16(20)17(19)18(21)23-22/h14-18,20-22H,2-13,19H2,1H3	2-Amino-1-hydroperoxyoctadec-4-ene-1,3-diol	CCCCCCCCCCCCCC=CC(C(C(O)OO)N)O	4.8	54138859	BloodExposome:(54138859);PUBCHEM:(54138859);PUBMED:(null)	4194370.0	312.254	73.0	1.224	8.49250733535124e+17	8.492505747303803e+17	8.492505747303803e+17		312.25409608874423	1.2236344	0	175103.25	0.0	0	116735.5	0.0	0.0	0.0	350206.5	0.0	0.0	0.0	0	0	-1		
165	sirius	1.0	canopus	canopus	canopus	1.0	C19H39NO5	[M - H2O - H]-	C19H36NO4-	Fatty acids	1.0	Spingolipids	1.0	Sphingoid bases	1.0	Lipids and lipid-like molecules	0.568							Lipids and lipid-like molecules	0.568	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monoalkylamines; Secondary alcohols; Carbonyl compounds; 1,2-aminoalcohols; Polyols; Amines; Primary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	342.265	74.0	1.229	8.492507294414829e+17	8.492505747891007e+17	8.492505747891007e+17																																																																																															1.0	1.0	0.083	0.083	-213.926	1.0	0.5	24.29	C19H39NO5	[M - H2O - H]-	C19H36NO4-	QKAADJMJCMTZSL	InChI=1S/C19H39NO5/c1-2-3-4-10-13-18(23)25-14-11-8-6-5-7-9-12-17(22)19(24)16(20)15-21/h16-17,19,21-22,24H,2-15,20H2,1H3	(11-Amino-9,10,12-trihydroxydodecyl) heptanoate	CCCCCCC(=O)OCCCCCCCCC(C(C(CO)N)O)O	2.8	58177463	PUBCHEM:(58177463)	2.0	342.265	74.0	1.229	8.492507294414829e+17	8.492505747891007e+17	8.492505747891007e+17		342.26460310801303	1.2334555	0	187542.765	142242.64	0	219856.93666666668	0.0	0.0	0.0	375085.53	0.0	284485.28	0.0	0	0	-1		
166	sirius	1.0	canopus	canopus	canopus	1.0	C30H58N2O9	[M - H2O - H]-	C30H55N2O8-	Fatty acids	0.996	Spingolipids	0.957	Sphingoid bases	0.776	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	0.999	Amino acids, peptides, and analogues	0.816	Amino acids and derivatives	0.804	Alpha amino acids and derivatives	0.809	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	571.396	74.0	1.232	8.492506910719877e+17	8.492505748478209e+17	8.492505748478209e+17																																																																																															1.0	1.0	0.434	0.434	-524.327	1.0	0.5	63.279	C30H58N2O9	[M - H2O - H]-	C30H55N2O8-	OVSHGEZZDHTBGW	InChI=1S/C30H58N2O9/c1-21(2)31-19-27(35)18-25(30(38)41-23(5)6)12-10-16-39-28(36)13-7-8-15-40-29(37)24(11-9-14-33)17-26(20-34)32-22(3)4/h21-27,31-35H,7-20H2,1-6H3	[5-[6-Hydroxy-7-(propan-2-ylamino)-4-propan-2-yloxycarbonylheptoxy]-5-oxopentyl] 5-hydroxy-2-(3-hydroxypropyl)-4-(propan-2-ylamino)pentanoate	CC(C)NCC(CC(CCCOC(=O)CCCCOC(=O)C(CCCO)CC(CO)NC(C)C)C(=O)OC(C)C)O	2.2	129012908	PUBCHEM:(129012908)	2.0	571.396	74.0	1.232	8.492506910719877e+17	8.492505748478209e+17	8.492505748478209e+17		571.3964377377557	1.2412472	0	174883.42	140377.515	0	210173.9566666667	0.0	0.0	0.0	349766.84	0.0	280755.03	0.0	0	0	-1		
