formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
4	C16H23FN6O	[M + H3N + H]+	C16H27FN7O+	Alkaloids	0.788	Pseudoalkaloids (transamidation)	0.110	Tropane alkaloids	0.081	Organoheterocyclic compounds	0.997	Triazines	0.781	Aminotriazines	0.846	1,3,5-triazine-2,4-diamines	0.763	1,3,5-triazine-2,4-diamines	0.763	Organic compounds; Organoheterocyclic compounds; Halobenzenes; Triazines; Ethers; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Aryl fluorides; Fluorobenzenes; Dialkyl ethers; Organofluorides; Aminotriazines; Benzene and substituted derivatives; Benzenoids; Amines; Primary amines; Aryl halides; N-aliphatic s-triazines; 1,3,5-triazines; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; 1,3,5-triazine-2,4-diamines; Chemical entities	352.225	79	1.319	847477456477358011	847477230127535700	847477230127535699	297	
1	C10H16O2	[M + H]+	C10H17O2+	Fatty acids	0.983	Fatty Acids and Conjugates	0.789	Unsaturated fatty acids	0.829	Organic acids and derivatives	0.775	Carboxylic acids and derivatives	0.780	Carboxylic acids	0.660			Carboxylic acids	0.660	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	169.122	79	1.321	847477454828995932	847477230207227484	847477230207227483	299	
4	C16H34N4O2	[M + Na]+	C16H34N4NaO2+	Fatty acids	0.887	Fatty amides	0.433	Primary amides	0.083	Lipids and lipid-like molecules	0.708	Fatty Acyls	0.670	Fatty amides	0.522			Fatty amides	0.522	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	337.254	79	1.321	847477455030322617	847477229934597696	847477229934597695	292	
2	C36H67NO6	[M + H3N + H]+	C36H71N2O6+	Fatty acids	0.351	Linear polyketides	0.769	Open-chain polyketides	0.544	Lipids and lipid-like molecules	0.810	Fatty Acyls	0.766					Fatty Acyls	0.766	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	627.531	79	1.322	847477457836312811	847477230169478744	847477230165284439	298	
1	C17H35N5O2	[M + H3N + H]+	C17H39N6O2+	Amino acids and Peptides	0.609	Small peptides	0.574	Tripeptides	0.258	Lipids and lipid-like molecules	0.581	Fatty Acyls	0.550					Fatty Acyls	0.550	Organic compounds; Lipids and lipid-like molecules; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	359.311	79	1.322	847477457655957686	847477230475662968	847477230475662967	306	
1	C20H39NO3	[M + H3N + H]+	C20H43N2O3+	Fatty acids	1.000	Fatty amides	0.998	N-acyl amines	0.919	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.997	Amino acids, peptides, and analogues	0.840	Amino acids and derivatives	0.836	N-acyl-alpha amino acids	0.774	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; N-acyl-alpha amino acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	359.327	80	1.325	847477459505645957	847477230244976224	847477230244976223	300	
2	C19H39NO3	[M + Na]+	C19H39NNaO3+	Fatty acids	0.953	Fatty amides	0.523	N-acyl amines	0.290	Lipids and lipid-like molecules	0.880	Fatty Acyls	0.894	Fatty amides	0.657	N-acyl amines	0.621	N-acyl amines	0.621	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	352.282	80	1.327	847477460008962529	847477230286919268	847477230282724963	301	
1	C21H43NO3	[M + H3N + H]+	C21H47N2O3+	Fatty acids	0.998	Fatty esters	0.588	Fatty acyl carnitines	0.479	Lipids and lipid-like molecules	0.838	Fatty Acyls	0.854					Fatty Acyls	0.854	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Secondary alcohols; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	375.358	80	1.329	847477459933465040	847477230052038220	847477230052038219	295	
1	C19H39NO3	[M + H]+	C19H40NO3+	Fatty acids	0.999	Fatty amides	0.615	Nitro fatty acids	0.336	Lipids and lipid-like molecules	0.891	Fatty Acyls	0.897					Fatty Acyls	0.897	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	330.300	80	1.336	847477460210289197	847477230362416748	847477230362416747	303	
1	C9H14O2	[M + H]+	C9H15O2+	Fatty acids	0.995	Fatty Acids and Conjugates	0.746	Unsaturated fatty acids	0.850	Organic acids and derivatives	0.719	Carboxylic acids and derivatives	0.754	Carboxylic acids	0.587			Carboxylic acids	0.587	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	155.107	80	1.341	847477436634104018	847477230400165488	847477230400165487	304	
1	C9H14O2	[M + H3N + H]+	C9H18NO2+	Fatty acids	0.926	Fatty Acids and Conjugates	0.418	Unsaturated fatty acids	0.521	Organic acids and derivatives	0.659	Carboxylic acids and derivatives	0.696	Carboxylic acids	0.541			Carboxylic acids	0.541	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	172.133	81	1.342	847477432834063663	847477230437914228	847477230437914227	305	
1	C28H36O7	[M + H3N + H]+	C28H40NO7+	Shikimates and Phenylpropanoids	0.524	Lignans	0.302	Dibenzylbutane lignans	0.105	Benzenoids	0.828	Benzene and substituted derivatives	0.530					Benzene and substituted derivatives	0.530	Organic compounds; Organoheterocyclic compounds; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	502.281	81	1.355	847477436256616565	847477230513411708	847477230513411707	307	
2	C26H34O8	[M - H2O + H]+	C26H33O7+	Polyketides	0.903	Aromatic polyketides	0.494	Depsides and depsidones	0.564	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Ethers	0.777	Alkyl aryl ethers	0.577	Alkyl aryl ethers	0.577	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	457.222	81	1.355	847477427117226347	847477230551160448	847477230551160447	308	
1	C26H32O7	[M + H3N + H]+	C26H36NO7+	Shikimates and Phenylpropanoids	0.320	Triterpenoids	0.217	Limonoids	0.209	Benzenoids	0.826							Benzenoids	0.826	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	474.249	81	1.356	847477434239155811	847477230588909188	847477230588909187	309	
1	C8H12O2	[M + H3N + H]+	C8H16NO2+	Fatty acids	0.987	Fatty Acids and Conjugates	0.680	Unsaturated fatty acids	0.733	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbonyl compounds	0.983	Ketones	0.536	Ketones	0.536	Organic compounds; Ketones; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	158.118	81	1.358	847477431164730315	847477230626657928	847477230626657927	310	
1	C36H68N2O5	[M + Na]+	C36H68N2NaO5+	Fatty acids	1.000	Spingolipids	0.999	Ceramides	0.973	Lipids and lipid-like molecules	0.986	Sphingolipids	0.929	Ceramides	0.943			Ceramides	0.943	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Ceramides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	631.503	82	1.367	847477431852596299	847477230706349712	847477230702155407	312	
1	C18H28O	[M + H3N + H]+	C18H32NO+	Fatty acids	0.723	Fatty acyls	0.689	Fatty aldehydes	0.234	Lipids and lipid-like molecules	0.831							Lipids and lipid-like molecules	0.831	Organic compounds; Lipids and lipid-like molecules; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	278.248	83	1.376	847477435283537902	847477230744098452	847477230744098451	313	
1	C18H30O2	[M + H3N + H]+	C18H34NO2+	Fatty acids	1.000	Fatty Acids and Conjugates	0.962	Unsaturated fatty acids	0.972	Lipids and lipid-like molecules	0.978	Fatty Acyls	0.977	Fatty acids and conjugates	0.973	Long-chain fatty acids	0.943	Long-chain fatty acids	0.943	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	296.259	83	1.388	847477457018423374	847477230865733280	847477230865733279	316	
1	C16H31N3O2	[M - H2O + H]+	C16H30N3O+	Fatty acids	0.914	Fatty amides	0.931	Primary amides	0.473	Lipids and lipid-like molecules	0.882	Fatty Acyls	0.800	Fatty amides	0.773	N-acyl amines	0.555	N-acyl amines	0.555	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	280.236	83	1.389	847477453390349125	847477230907676324	847477230907676323	317	
1	C18H30O2	[M + H]+	C18H31O2+	Fatty acids	1.000	Fatty Acids and Conjugates	0.930	Unsaturated fatty acids	0.958	Lipids and lipid-like molecules	0.985	Fatty Acyls	0.982	Lineolic acids and derivatives	0.642			Lineolic acids and derivatives	0.642	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	279.232	83	1.389	847477453738476466	847477230945425064	847477230945425063	318	
4	C36H72O3	[M + K]+	C36H72KO3+	Fatty acids	0.761	Fatty esters	0.637	Wax monoesters	0.408	Lipids and lipid-like molecules	0.957	Fatty Acyls	0.897	Fatty acid esters	0.726			Fatty acid esters	0.726	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	591.510	84	1.396	847477454833190249	847477231092225720	847477231092225719	322	
1	C17H30O2	[M + H3N + H]+	C17H34NO2+	Fatty acids	0.999	Fatty Acids and Conjugates	0.939	Unsaturated fatty acids	0.928	Lipids and lipid-like molecules	0.949	Fatty Acyls	0.936	Fatty acids and conjugates	0.918	Long-chain fatty acids	0.899	Long-chain fatty acids	0.899	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	284.258	84	1.396	847477455315535439	847477231134168764	847477231129974459	323	
1	C17H30O	[M + H]+	C17H31O+	Fatty acids	0.986	Fatty acyls	0.989	Fatty alcohols	0.869	Lipids and lipid-like molecules	0.582	Fatty Acyls	0.472	Fatty alcohols	0.534	Long-chain fatty alcohols	0.607	Long-chain fatty alcohols	0.607	Organic compounds; Lipids and lipid-like molecules; Ketones; Organooxygen compounds; Fatty alcohols; Carbonyl compounds; Long-chain fatty alcohols; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	251.237	84	1.398	847477455420393065	847477231171917504	847477231171917503	324	
1	C18H32BNO4	[M - H2O + H]+	C18H31BNO3+	Fatty acids	0.943	Fatty Acids and Conjugates	0.478	Halogenated fatty acids	0.172	Lipids and lipid-like molecules	0.916	Fatty Acyls	0.906	Fatty acids and conjugates	0.842			Fatty acids and conjugates	0.842	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Organometallic compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Organometalloid compounds; Carbonyl compounds; Organoboron compounds; Organic salts; Fatty Acyls; Organic oxides; Organic metalloid salts; Organic metal salts; Hydrocarbon derivatives; Alkylboranes; Organic oxygen compounds; Chemical entities	319.244	84	1.399	847477457806952648	847477230983173804	847477230983173803	319	
